ID CLIENTE,NOMBRE FANTASÍA,RAZÓN SOCIAL,RUT,REGIÓN,COMUNA,DIRECCIÓN,Local implementado según primer reporte (complementario),Local cuestionado por CCU según primer reporte (complementario),Local no implementado por CCU según primer reporte (complementario),Fue censado en julio de 2025,Fue censado en julio de 2025 y sujeto a compromiso N°2
788002,MAMUT,ALIMENTOS EL GOLF SPA,76270209,BIOBÍO,CONCEPCION,LOS CARRERAS 301 DPTO. T 109 301 SPT,Si,NO,NO,Si,Si
788174,MAMUT,ALIMENTOS EL GOLF SPA,76270209,BIOBÍO,TALCAHUANO,AV JORGE ALESSANDRI 3177 D 105 3177 D-,Si,NO,NO,Si,Si
788338,LA ROCA,GERMAN ROJAS FERREIRA,8500598,ANTOFAGASTA,MEJILLONES,ANDALICAN 444 444,NO,NO,NO,NO,NO
792734,PACHUROS,HELMUT NIEDMANN OJEDA,76305788,ANTOFAGASTA,TOCOPILLA,SERRANO 1330 1330,NO,NO,Si,NO,NO
793351,QUITRAL,COMERCIAL QUITRAL LTDA.,76274656,METROPOLITANA DE SANTIAGO,SANTIAGO,J. VICTORINO LASTARRIA 70 LOC 4 70,NO,NO,NO,NO,NO
793830,MADRIGUERA,ADMINISTRADORA DE MARCAS Y REST. SPA,76310434,BIOBÍO,CONCEPCION,CHACABUCO 1363 1363,NO,NO,NO,NO,NO
794165,TIO AGUSTIN/RESTAURANT LA ESQUINA,RESTAURANTE VICTOR MANUEL IRRIBARRA E.I.R.L.,76312315,BIOBÍO,TOME,PEDRO AGUIRRE CERDA 768,Si,NO,NO,Si,Si
794280,JACK BURGER,COMERCIAL CADIZ Y MARIA LTDA,76161941,LA ARAUCANÍA,TEMUCO,AVDA ALEMANIA 0389 0389,NO,NO,NO,NO,NO
794600,SANTIAGO BAR,SOC CENTRO DE EVENTOS VARGAS VARGAS LTDA,76260884,VALPARAÍSO,VILLA ALEMANA,SANTIAGO 832 832,Si,NO,NO,NO,NO
795320,DOMINO,PRODUC ALIMEN DIMINO FLORIDA LTDA,77875890,VALPARAÍSO,VIÑA DEL MAR,14 NORTE 880 LC 84 880 LC,Si,NO,NO,Si,Si
796533,EL GRAN ANIMEÑO RESTAURANT,EDMUNDO JAVIER CAYUPAN RUIZ,17963173,LOS RÍOS,VALDIVIA,PEDRO AGUIRRE CERDA 219,NO,NO,NO,NO,NO
797113,ESTACION MONJITAS,RESTAURANT MONJITAS SPA,76260353,METROPOLITANA DE SANTIAGO,RECOLETA,PIO NONO 226-228-230 226,NO,NO,NO,NO,NO
799980,SYLVI GEORGE,COMERCIAL ITURRA Y VIDAL LIMITADA,76324599,ATACAMA,COPIAPO,MAIPU 243,Si,NO,NO,NO,NO
801348,SANTOS,SOC.GASTRONOMICA PUELCHE SPA,76317867,METROPOLITANA DE SANTIAGO,COLINA,AV. PASEO COLINA SUR 14500 LOC 106 14500,Si,NO,NO,NO,NO
801852,JOHNNY ROCKETS,INV. FESA S.A.,76080135,METROPOLITANA DE SANTIAGO,PROVIDENCIA,AVENIDA ANDRES BELLO 2425 LOCAL 5120 2425 lo,NO,NO,Si,Si,NO
803146,BAR NACIONAL 02,COM CANATA HERMANOS LTDA,76834300,METROPOLITANA DE SANTIAGO,LAS CONDES,ISIDORA GOYENECHEA 2926,NO,NO,NO,NO,NO
810178,MAMUT,ALIMENTOS PLAZA SUR SPA,76336786,METROPOLITANA DE SANTIAGO,SAN BERNARDO,JORGE ALESSANDRI 20040,NO,Si,NO,NO,NO
810456,CAFE PATAGONIA AEROPUERTO,COPA SERVICES S.A,76199947,METROPOLITANA DE SANTIAGO,PUDAHUEL,Aeropuerto AMB Loc. B85 b piso 2 0,Si,NO,NO,NO,NO
812081,MONDO BAR,RESTAURANT BERSAU LTDA,76208696,METROPOLITANA DE SANTIAGO,PROVIDENCIA,TOBALABA 657,NO,NO,NO,NO,NO
812495,SAYEN,SERVICIOS AEROPORTUARIOS SA,96988630,LA ARAUCANÍA,FREIRE,RUTA 5 SUR KM 692 3698,Si,NO,NO,Si,Si
813886,JOHNNY ROCKETS,INVERSIONES FESA S.A,76080135,METROPOLITANA DE SANTIAGO,LA REINA,AV. LARRAIN 5862 LOCAL 3008B 5862 lo,NO,NO,Si,Si,NO
816855,CICLETO,GERMAN MUÑOZ CIFUENTES,7916043,BIOBÍO,TALCAHUANO,COLON 1525,Si,NO,NO,Si,Si
817433,ENTRE BRUJAS,GASTRONOMIA JOSE LICANDEO EIRL,76269074,LOS LAGOS,CALBUCO,ARTURO PRAT 151 151,NO,NO,NO,NO,NO
818809,LA FABRICA,E.J.S PRODUCTOS GASTRONOMICOS E.I.R.L,76390531,LA ARAUCANÍA,PUCON,OHIGGINS 619-A 619-A,NO,NO,NO,NO,NO
821428,LA FUENTE VALDIVIANA,DELGADO Y VEGA SERV. COM. Y GASTR. LTDA,76001418,LOS RÍOS,VALDIVIA,ESMERALDA 634 634,Si,NO,NO,NO,NO
824166,CASA ALAMEDA,COMERCIALIZADORA DE ALIMENTOS TALCA FOOD LTDA,76396398,MAULE,TALCA,CUATRO NORTE 106 1065,Si,NO,NO,NO,NO
824327,ROBERTO ALBERTO BELTRA DOMEYKO,ROBERTO ALBERTO BELTRA DOMEYKO,10391034,METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPU 357,NO,NO,NO,NO,NO
827523,RINCON HUACHACA,BLANCA ODETTE LOPEZ ORMAZABAL,9266810,TARAPACÁ,IQUIQUE,MANUEL RODRIGUEZ 720 720,NO,NO,NO,NO,NO
829655,LE BISTRO,GRRESTAURANT LTDA.,76081959,METROPOLITANA DE SANTIAGO,PROVIDENCIA,SANTA MAGDALENA  LOC 7 80,Si,NO,NO,Si,Si
833531,VENDETTA,COMER Y BEBER S.A.,96911160,METROPOLITANA DE SANTIAGO,LA FLORIDA,AV VICUÑA MACKENNA ORIENTE LOCAL A-13 7110,Si,NO,NO,Si,Si
836575,TACUBA,COMERCIAL DAVID A. QUISPE CALLE E.I.R.L,76285207,ARICA Y PARINACOTA,ARICA,BOLOGNESI 311 311,Si,NO,NO,NO,NO
838889,LA VIEJA ESCUELA,COM. METAKA LTDA,76295395,LA ARAUCANÍA,PUCON,COLOCOLO 450 450,Si,NO,NO,NO,NO
839237,FUENTE ESPAÑOLA,BEZA Y BEZA LTDA,76380095,TARAPACÁ,IQUIQUE,SANTIAGO POLANCO 2256 LOCAL 4 2256 lo,NO,NO,NO,NO,NO
845825,TIKAL,COPA SERVICES S.A,76199947,ANTOFAGASTA,ANTOFAGASTA,AEROPUERTO CERRÓ MORENO S/N LOC. A 101 2070 a,Si,NO,NO,NO,NO
845907,EL PRIMO 2,SOC.COM.CHELECH. HNOS CIA LTDA,76384136,LOS LAGOS,PUERTO MONTT,A.VARAS 1029  1029 1029,Si,NO,NO,NO,NO
846196,SAVACHINO,SOC. SAVACH Y ARIAS LTDA,76390368,ANTOFAGASTA,ANTOFAGASTA,CONDELL 2545 2545,Si,NO,NO,NO,NO
846380,SAVACH,SOC SAVACH Y ARIAS LTDA,76390368,ANTOFAGASTA,ANTOFAGASTA,CONDELL 2556 2556,Si,NO,NO,NO,NO
849248,REST.JENNY,RESTAURANTE TIA JENNY LIMITADA,76478582,LA ARAUCANÍA,ANGOL,MANUEL BUNSTER 533 533,NO,Si,NO,NO,NO
851979,HOTEL DOUBLE TREE,INMOBILIARIA ENCOMENDEROS S.A.,76034465,METROPOLITANA DE SANTIAGO,LAS CONDES,ENCOMENDEROS 285,Si,NO,NO,Si,Si
852841,MAMUT,ALIMENTOS EL GOLF SPA,76270209,METROPOLITANA DE SANTIAGO,CERRILLOS,AMERICO VESPUCIO 1501,Si,NO,NO,Si,Si
853498,BONA PETTIT,VALCO SPA,76405964,MAULE,TALCA,5 SUR 1307,NO,Si,NO,NO,NO
854906,LA TERRAZA,HERMANOS TORRE VILLAR LTDA,76079927,METROPOLITANA DE SANTIAGO,PROVIDENCIA,VIC. MACKENNA 25 24,NO,NO,NO,NO,NO
855010,BAHIA JUAREZ,BAHIA JUAREZ ENTRETENIMIENTO,76369348,MAULE,TALCA,1PONIENTE N1267 1267,Si,NO,NO,NO,NO
858074,KARMA,INMOBILIARIA PROYECTO Y SERV EL KARMA SPA,76417231,VALPARAÍSO,VALPARAISO,BLANCO 1065,NO,NO,NO,NO,NO
859109,BAR 52,DIST.SERRANO Y CA LTDA.,76498090,METROPOLITANA DE SANTIAGO,MAIPU,PRIMERA TRANSVERSAL 2181 2181,NO,NO,NO,NO,NO
860273,ZASHA,COMERCIAL C Y D LTDA,76437112,ÑUBLE,CHILLAN,AVDA LIBERTAD 802 802,Si,NO,NO,NO,NO
860727,DIROOM,SOC.FUNNY FOOD LTDA,76440204,VALPARAÍSO,VILLA ALEMANA,AV.VALPARAISO199 VILLA ALEMANA 199,Si,NO,NO,NO,NO
861974,MAMUT,ALIMENTOS EGANA SPA,76336778,METROPOLITANA DE SANTIAGO,LA REINA,AV LARRAIN  LOC 4020 5862,Si,NO,NO,Si,Si
861976,SCHOPDOG,ALIMENTOS QUILIN SPA,76365578,METROPOLITANA DE SANTIAGO,PEÑALOLEN,MAR TIRRENO  R003 3349,NO,NO,Si,NO,NO
862131,0,RIO MAGICO LTDA.,76475074,VALPARAÍSO,VIÑA DEL MAR,AV. VALPARAISO 101 101,Si,NO,NO,Si,Si
862212,GOLDEN ROCK BAR,CLAUDIO MARCELO MUGA FRANCO E.I.R.L.,76420974,O'HIGGINS,RANCAGUA,AVDA.LIB.BDO.OHIGGINS 067 067,NO,NO,NO,NO,NO
870102,MAMUT,ALIMEMTOS QUILIN SPA,76365578,BIOBÍO,CONCEPCION,B.ARANA 1068  LC  R 15 1068,NO,NO,Si,NO,NO
870179,BULL DOG,GRUPO SPORT LTDA,76498876,TARAPACÁ,IQUIQUE,FILOMENA VALENZUELA 230,NO,NO,NO,NO,NO
870841,LA PICA DONDE JAIME,JAIME EDUARDO CAMPOS PIZARRO,12639661,METROPOLITANA DE SANTIAGO,MAIPU,PORTALES 625 625,Si,NO,NO,Si,Si
871124,BAR303,COM.JUAN CARLOS OSES LECAROS EIRL,76488892,ARICA Y PARINACOTA,ARICA,BOLOGNESI 303 303,NO,NO,NO,NO,NO
875173,BENVENUTO,FRANCISCO FUENZALIDA GALLARDO EIRL,76015208,METROPOLITANA DE SANTIAGO,PROVIDENCIA,VICUÑA MACKENNA 276 276,Si,NO,NO,Si,Si
875378,SABROLAIS,ALEXIS IVAN VEGA VEGA,16204901,BIOBÍO,CORONEL,LAS ARAUCARIAS 1300 1300,Si,NO,NO,Si,Si
877141,PORTAL SCHOP,LUIS FREDES PIZARRO,12237978,METROPOLITANA DE SANTIAGO,ESTACION CENTRA,LAS ENCINAS 185 185,Si,NO,NO,Si,Si
878207,KANGURU BEACH BAR,RETAMAL GONZALEZ LTDA,76529216,BIOBÍO,TOME,LADO MAR 744 BELLAVISTA 744,NO,Si,NO,Si,NO
878475,SABROLAIS,ALEXIS IVAN VEGA VEGA,16204901,BIOBÍO,CORONEL,MANUEL MONTT 688 688,Si,NO,NO,Si,Si
878769,CARIBE,RAUL PACO SERRANO,22259421,ANTOFAGASTA,ANTOFAGASTA,URIBE 778 778,Si,NO,NO,NO,NO
884316,EMPANADAS EL HOYO,JOSE NAIM ELTIT ELTIT,6551725,VALPARAÍSO,PUCHUNCAVI,"AV. DEL MAR 1019, MAITENCILLO. 1019",Si,NO,NO,NO,NO
884470,TIP Y TAP,GASTRONOMICA VIENTO SUR LTDA,76185295,METROPOLITANA DE SANTIAGO,LAS CONDES,AV KENNEDY LOC 4272-A 5413,NO,Si,NO,Si,NO
885003,MARGARITA,COMERCIALIZADORA CENTRAL COFFE LOUNGE LTDA,76165732,BIOBÍO,CONCEPCION,PAICAVI 284 DEPTO 103 284,Si,NO,NO,Si,Si
885054,CASINO SALA DE JUEGOS,SIDESA CHILE S.A.,76255245,ATACAMA,COPIAPO,LOS CARRERA 2440 1303,Si,NO,NO,NO,NO
885075,BARILOCHE,ESTABLECIMIENTOS BARILOCHE S.A.,76036595,ATACAMA,COPIAPO,MAIPU 011 310,Si,NO,NO,Si,Si
886159,NEW THOFFER,MARISOL MESAS NUÑEZ,14036524,LOS RÍOS,MARIQUINA,MARIQUINA # 1106 1106,NO,NO,NO,NO,NO
887291,IL FORNO,ESTABLECIMIENTOS BARILOCHE (IL FORNO),76036595,METROPOLITANA DE SANTIAGO,MAIPU,AVENIDA AMERICO VESPUCIO L535 535,Si,NO,NO,Si,Si
888649,EL RINCON DE LA PLAZA,RESTAURANTE Y SERVICIOS DE COMIDA SPA,76543906,AYSÉN,AISEN,TTE MERINO 590,Si,NO,NO,NO,NO
894866,EL COYOTE 1,REST.CARMEN PATRICIA BUGUEÑO LILLO EMPR.IND D,76501325,LA ARAUCANÍA,VILLARRICA,URRUTIA # 375 325,NO,NO,NO,NO,NO
895297,TIO AGUSTIN/RESTAURANT LA ESQUINA,RESTAURANTE VICTOR MANUEL IRRIBARRA E.I.R.L.,76312315,BIOBÍO,TOME,SOTOMAYOR 1099 1099,Si,NO,NO,Si,Si
897548,DON BAUCHE,REST. CRISTIAN LOYOLA E.I.R.L.,76490574,LOS RÍOS,LAGO RANCO,AV. COSTANERA 481 481,Si,NO,NO,NO,NO
898262,EL MAESTRO,ANDREA SAN MARTIN,9976980,ATACAMA,CALDERA,ISLA LENOX 396,NO,NO,NO,NO,NO
901165,KAUKAO,HUGO ALEJANDO SANDOVAL SOTO,12990858,LA ARAUCANÍA,VILLARRICA,GRAL URRUTIA # 321 321,NO,NO,NO,NO,NO
901200,VANDER BAR,SOC.CENTRO LTDA,76322546,LOS LAGOS,PUERTO MONTT,RENGIFO 923 923,Si,NO,NO,NO,NO
901602,BAKAN,KASEM ARAQUE SANDOVAL,76474631,MAULE,PARRAL,ANIBAL PINTO 477 477,Si,NO,NO,NO,NO
903986,PUB LA ROCCA,INVERSIONES LA ROCCA LIMITADA,76477928,COQUIMBO,LA SERENA,EDUARDO DE LA BARRA 569 569,NO,NO,Si,NO,NO
915685,EL ENCUENTRO,SOC.GASTRONOMICA Y HOTELERA P Y G LTDA.,76528642,COQUIMBO,ILLAPEL,IGNACIO SILVA 279 279,Si,NO,NO,NO,NO
919302,SUMO SUSHI BAR,SOCIEDAD GASTRONOMICA SUMO LIMITADA,76464615,BIOBÍO,CONCEPCION,PAICAVI 217,NO,NO,NO,NO,NO
919589,BARBAROS BAR,FELIPE SAGREDO ENCALADA,14518166,VALPARAÍSO,QUILLOTA,MAIPU 124 124,Si,NO,NO,NO,NO
921439,BRAVO 951,BRAVO 951 LTDA,76588575,METROPOLITANA DE SANTIAGO,PROVIDENCIA,BRAVO 951 951,NO,Si,NO,NO,NO
925726,SOUTH PACIFIC,SOC COM VALDES Y CIA LTDA,76284063,ÑUBLE,CHILLAN,CAMINO A PINTO KM 3 0,Si,NO,NO,NO,NO
925991,FRIENDS CONCON,JUAN OTAROLA MORALES EIRL,76482483,VALPARAÍSO,CONCON,AVENIDA CONCON REÑACA 365,NO,NO,NO,NO,NO
926450,TQUILA,T'QUILA SPA,76308530,METROPOLITANA DE SANTIAGO,LAS CONDES,AV LARRAIN 5862 5862,Si,NO,NO,Si,Si
926710,BARILOCHE,ESTABLECIMIENTOS BARILOCHE S.A,76036595,ANTOFAGASTA,CALAMA,AV BALMACEDA 3242 3242,Si,NO,NO,Si,Si
926960,SMART COFFEE BAR,ORLANDO DURAN PONCE,76159547,METROPOLITANA DE SANTIAGO,SANTIAGO,MONJITAS 560,NO,NO,NO,NO,NO
926965,TQUILA,TQUILA SPA,76308530,METROPOLITANA DE SANTIAGO,SANTIAGO,AV. VICUÑA MACKENNA 7110 7110,Si,NO,NO,Si,Si
927154,TQUILA,TQUILA SPA,76308530,METROPOLITANA DE SANTIAGO,HUECHURABA,AMERICO VESPUCIO1737 1737,Si,NO,NO,Si,Si
927550,DGUSTA,CATHERINE ELGUETE,15218380,ÑUBLE,CHILLAN,INDEPENDENCIA  507 507,Si,NO,NO,NO,NO
928025,FOGON SUREÑO,SOC. REST. VALUN LTDA,76602114,LOS RÍOS,VALDIVIA,JANEQUEO 382 382,NO,Si,NO,NO,NO
933122,CASINO DE JUEGOS DE OVALLE,SERVICIOS DEL PACIFICO SPA,76267771,COQUIMBO,OVALLE,AVDA.MANUEL PEÑAFIEL 2711,Si,NO,NO,NO,NO
933274,LUCIANO,GASTRONOMIA E INVERSIONES NUEVO HORIZONTE SPA,76714983,VALPARAÍSO,ZAPALLAR,CARLOS LEON BRICEÑO 737,Si,NO,NO,NO,NO
933531,BARRA CANTALICIO,MATUREO SPA,77215648,LOS LAGOS,OSORNO,AMTHAUER 1076,Si,NO,NO,NO,NO
933590,APERO,GSTRONOMICA APERO SPA,77235359,METROPOLITANA DE SANTIAGO,LAS CONDES,AV PRESIDENTE RIESCO LOCAL 101B 5330,Si,NO,NO,Si,Si
935148,KRATER,COM.DE EVENTOS Y REST.EL KRATER LTDA,76602479,LA ARAUCANÍA,PUCON,OHIGGINS 447-B 447-B,Si,NO,NO,NO,NO
936101,GLORIA REST.,NOVA VALENZUELA Y CIA LTDA.,76576387,BIOBÍO,HUALPEN,COLON 8767 8767,NO,NO,NO,NO,NO
975569, CLUB ORQUIDEA,SOC. COM. TEUBER Y SANDOVAL LTDA.,76565125,LOS LAGOS,PUERTO VARAS,SAN PEDRO 537 537,Si,NO,NO,NO,NO
978522,LA NUEVA FONTANA,MIZUCHIROLL S.P.A.,76501147,VALPARAÍSO,VALPARAISO,AV ECUADOR 95,Si,NO,NO,Si,Si
980035,RESTOBAR BILBANIA,SERVICIOS GASTRONOMICO BILBANIA SPA,76620173,COQUIMBO,VICUÑA,GABRIELA MISTRAL 383-b,Si,NO,NO,NO,NO
981044,DOMINO,PRODUCTOS ALIMENTICIOS TOBALABA LTDA,76006605,METROPOLITANA DE SANTIAGO,SANTIAGO,ESTADO 119,Si,NO,NO,Si,Si
981789,CAFE PLAZA,SOC.COM.CARDENAS Y PEREZ LTDA,76606651,LOS LAGOS,PUERTO MONTT,GMO. GALLARDO 228 228,NO,NO,NO,NO,NO
988342,BUFALO BEEF,RESTAURANT BUFALO BEEF LIMITADA,78566510,LOS LAGOS,PUERTO MONTT,ILLAPEL 10 LOCAL 307 illapel,Si,NO,NO,Si,Si
988462,ENTRENOS,MANCHEGOS SPA,76631318,ATACAMA,COPIAPO,ATACAMA 450 450,Si,NO,NO,NO,NO
988986,USPALAY,LEONARDO ALEXIS CUEVAS SANHUEZA,14062362,BIOBÍO,TOME,EDUARDO DELANO 0734,NO,NO,NO,NO,NO
990342,LA TERRAZA DE VICENTE,FUENZALIDA & GONZALEZ BAR RESTORANTE Y PRODUC,76541668,METROPOLITANA DE SANTIAGO,PROVIDENCIA,SANTA ISABEL 0506 PROVIDENCIA 0506,NO,NO,NO,NO,NO
992215,BARILOCHE,ESTABLECIMIENTOS BARILOCHE S.A,76036595,METROPOLITANA DE SANTIAGO,ESTACION CENTRA,LIBERTADOR BERNARDO OHIGGINS 3470,Si,NO,NO,Si,Si
992465,TACOS,MONICA PERALTA JARA,15814077,ANTOFAGASTA,ANTOFAGASTA,ANGAMOS 115 111,Si,NO,NO,NO,NO
992636,CLUB SENSE,SERV GASTRO COM STEINE LTDA,76622604,ANTOFAGASTA,ANTOFAGASTA,ANGAMOS 144 144,NO,NO,NO,NO,NO
993115,SUN VALLEY,REST. SUN VALLEY Y SOC. LTDA.,80786800,METROPOLITANA DE SANTIAGO,SANTIAGO,PLAZA DE ARMAS #430,Si,NO,NO,Si,Si
993120,FUENTE SUIZA,LAENGLE Y CIA.S.A.,82583200,METROPOLITANA DE SANTIAGO,ÑUÑOA,IRARRAZAVAL #3361,NO,NO,NO,NO,NO
993140,LAS TERRAZAS,RESTAURANT PATRICIO ZEPEDA SOLIS E.I.R.L.,76504449,VALPARAÍSO,QUILLOTA,BLANCO 238 238,NO,NO,NO,NO,NO
995691,LA CHILOTITA,DANIELA VILLALOBOS PARRA,16283480,BIOBÍO,SANTA JUANA,JOSÉ CARDENIO AVELLO 184 184,Si,NO,NO,Si,Si
996383,LA CHOCA,CHIMAN SPA,76624535,VALPARAÍSO,ZAPALLAR,CARLOS LEON BRICEÑO 779 LAGUNA 779,Si,NO,NO,NO,NO
996759,SANTO REMEDIO I,INV. ARANGUIZ HERMANOS LTDA.,76395866,LA ARAUCANÍA,TEMUCO,BULNES # 890 890,NO,NO,NO,NO,NO
998338,EL DE ALI,SOCIEDAD CHELECH HIJOS SPA,76518798,LOS LAGOS,PUERTO MONTT,ANDRES BELLO 971 n-971,NO,NO,NO,NO,NO
1300016,SOUL SURF,ANDRES GALLEGOS ABARCA,10910922,VALPARAÍSO,CONCON,AV BORGOÑO  24790 CON CON 24790,Si,NO,NO,Si,Si
1302737,TERRA RESTOBAR,SOCIEDAD GASTRONOMICA ICHA S.P.A,76651275,METROPOLITANA DE SANTIAGO,LA CISTERNA,GRAN AVENIDA 7060 7060,NO,NO,NO,NO,NO
1302919,DI LORIO,SERV BANQUETERIA KARINA DI LORIO,76537811,LOS LAGOS,CHONCHI,PEDRO JOSE ANDRADE 133,NO,NO,NO,NO,NO
1306963,INSOMNIA,LUIS LANDEROS CESPEDES,11340467,METROPOLITANA DE SANTIAGO,LO PRADO,SAN PABLO 6483 6483,NO,NO,NO,NO,NO
1307068,FUENTE BÁVARA,SERNUDA Y SERNUDA Y CIA LTDA,76446185,VALPARAÍSO,VIÑA DEL MAR,PLAZA LA TORRE 74 LOCAL D 74,Si,NO,NO,Si,Si
1307321,SIN PECADO CONCEBIDO,SOC GASTRONOMICA GYD LTDA.,76584672,BIOBÍO,CONCEPCION,LINCOYAN 47,NO,NO,NO,NO,NO
1307380,CASA VIEJA,SOC. TERRALAGO SPA,76649474,LA ARAUCANÍA,VILLARRICA,CAMILO HENRRIQUEZ 410,NO,NO,NO,NO,NO
1307516,WOMU BAR,WOMU LTDA.,76634007,VALPARAÍSO,QUILLOTA,BLANCO 199 199,Si,NO,NO,NO,NO
1309531,CLUB O,CLUB O RENACA SPA,76408273,VALPARAÍSO,VIÑA DEL MAR,AVENIDA BORGOÑO 14880,Si,NO,NO,Si,Si
1317211,LA CUEVA,GUTIERREZ Y VILLANUEVA SPA,76674127,LOS RÍOS,VALDIVIA,ESMERALDA 660 660,NO,NO,NO,NO,NO
1318327,DIAVOLO,BDR INVERSIONES SPA,76505232,COQUIMBO,LA SERENA,BENAVENTE 951 951,NO,NO,NO,NO,NO
1318865,GOOD BAR,GOOD BAR SPA,76641547,BIOBÍO,CONCEPCION,CHACABUCO 1266 1266,NO,NO,NO,NO,NO
1319434,BUFALO BEEF,RESTAURANT BUFALO BEEF LIMITADA,78566510,LOS LAGOS,CASTRO,IGNACIO SERRANO 574 574 loc,Si,NO,NO,Si,Si
1319441,FLORIDITA,FLORIDITA SPA,76445027,MAULE,TALCA,AVENIDA COLÍN N0695 0695,NO,Si,NO,NO,NO
1320685,ROHAN SUSHI,EMP. COM. ROHAN VIJAY JADHWANI E.I.R.L,76609833,TARAPACÁ,IQUIQUE,FILOMENA VALENZUELA 270,NO,NO,NO,NO,NO
1321196,CONTINENTAL,MERCEDES CASTRO CALVIN,12664560,VALPARAÍSO,CARTAGENA,LOS SUSPIROS 626 626,Si,NO,NO,NO,NO
1321550,REFUGIO AUSTRAL,SERV.GASTRONOMICOS  AUSTRAL SPA.,76608115,LOS LAGOS,PUERTO MONTT,PEDRO MONTT 179 179,NO,NO,NO,NO,NO
1321725,RUKALEUKEN,RUKALAUKEN SPA,76594045,MAULE,COLBUN,AVDA BERNARDO OHIGGINS 228B 228b,NO,Si,NO,NO,NO
1324744,BAR ESTADO,COMERCIALIZADORA ANDES FOOD LTDA.,76678309,MAULE,TALCA,3 ORIENTE  3 Y 4 NORTE  1432 1432,NO,NO,NO,NO,NO
1325329,HOTEL PLAYA,MERCEDES CASTRO CALVIN,12664560,VALPARAÍSO,CARTAGENA,AV. PLAYA CHICA 151 151,Si,NO,NO,NO,NO
1325745,BUFALO BEEF,RESTAURANT BUFALO BEEF LIMITADA,78566510,ATACAMA,COPIAPO,MAIPU 0110 1501 LO,Si,NO,NO,Si,Si
1326141,CHINA 1UAN,SOC. GASTRONOMICA CHIN XUAN LTDA.,76509801,BIOBÍO,ANTUCO,CMINO ANTUCO KM 2.8 km 2.8,NO,NO,NO,NO,NO
1326577,FUENTE TALQUINA,COM.NAPA LIMITADA,76645589,MAULE,TALCA,RUTA 5 SUR 3310 3310,Si,NO,NO,NO,NO
1326803,AROMAS DEL SUR,REST.Y TUR. AROMAS DEL SUR LTDA,76677301,LA ARAUCANÍA,VILLARRICA,PEDRO MONTT 541,Si,NO,NO,NO,NO
1326897,BAR ESTACION,ESCOBAR Y OYARZUN SPA,76593452,LOS LAGOS,PUERTO MONTT,PEDRO MONTT 181,Si,NO,NO,NO,NO
1327716,FUSIONEPIZZA,SOCIEDAD FAMIGLIA LIOI LTDA.,76620472,VALPARAÍSO,VIÑA DEL MAR,AV. VALPARAISO 2 LOCAL D 2 Local,NO,NO,Si,NO,NO
1328876,ISLA BOR,BORQUEZ E ISLA SPA,76674481,LOS LAGOS,QUELLON,AVDA LA PAZ 351,NO,NO,NO,NO,NO
1329726,SANTOS BAR,MARCELA OLIVERO BERRIOS,15940218,VALPARAÍSO,QUILPUE,VICUÑA MACKENA 635 635,NO,NO,NO,NO,NO
1331611,HELL,SOC HELL RESTO PUB LTDA,76696811,TARAPACÁ,IQUIQUE,BAQUEDANO 1296,NO,NO,NO,NO,NO
1332441,RUBY TUESDAY AEROPUERTO,SAN FRANCISCO SPA,76493119,METROPOLITANA DE SANTIAGO,PUDAHUEL,AEROPUERTO SECTOR PONIENTE 135-C,Si,NO,NO,Si,Si
1334298,PUB LATORRE,LATORRE-GALLEGUILLOS LIMITADA,76703187,ATACAMA,COPIAPO,ATACAMA 109,Si,NO,NO,NO,NO
1335506,DOMINO,PROD. ALIM. DOMINO FLORIDA LTDA,77875890,METROPOLITANA DE SANTIAGO,CERRILLOS,AMERICO VESPUCIO 1501 LOC 206 1501,Si,NO,NO,Si,Si
1338922,THE CITY 2,SOC. LA FAMILIA LTDA,76447249,TARAPACÁ,IQUIQUE,FILOMENA VALENZUELA 205,NO,NO,Si,NO,NO
1339309,SIDHARTTA,EMP. GAST. ALDO SOLIMANO Q. E.R.I.L,76627032,TARAPACÁ,IQUIQUE,FILOMENA VALENZUELA 195,Si,NO,NO,NO,NO
1339492,MIRADOR A LA BAHÍA,BAR REST.MARIA GALLARDO HUEICHA E.I.R.L,76658943,LOS LAGOS,PUERTO MONTT,ANIBAL PUNTO 118 (REST MIRADOR DE LA BAHIA 118,NO,NO,NO,NO,NO
1339967,LIBRE SALVAJE,FURAI ALIMENTOS DOS LTDA,76460344,BIOBÍO,SAN PEDRO DE LA,MICHIMALONCO 1213 1213,NO,NO,NO,NO,NO
1340971,BEERHOUSEATACAMA,ARANCIBIA Y ANDRADES LTDA,76698018,ATACAMA,CALDERA,WHEELWRIGTH 485,Si,NO,NO,NO,NO
1342084,BUNDES,INVERSIONES E INMOVILIARIA GRUPO BUNDES LTDA,76242526,ANTOFAGASTA,ANTOFAGASTA,MATTA 2339 2339,Si,NO,NO,NO,NO
1346042,FUENTE ALEMANA,SORECO LTDA,85312400,BIOBÍO,CONCEPCION,ANIBAL PINTO 626 626,NO,NO,NO,Si,NO
1347912,0,LUCAS ALVAREZ SILVA,18392140,METROPOLITANA DE SANTIAGO,TALAGANTE,21 MAYO 1026 1026,Si,NO,Si,NO,NO
1349456,BRITT,BRITT CHILE LTDA,76661640,METROPOLITANA DE SANTIAGO,PUDAHUEL,ARTURO MERINO BENÍTEZ 2DO PISO B 227 Bodega,Si,NO,NO,Si,Si
